"id","naslov","labela","podtip","napomena"
"sportklub_9d65aaa0d7","(VIDEO) Bruno stigao De Brujnea i Anrija u pobedi Junajteda!","0","",""
"sportklub_c952ad2292","(VIDEO) Gibraltar našao slabije od sebe: Osam golova na dva meča","0","",""
"sportklub_28cf8c2ae1","(VIDEO) Alkaraz imitirao Đokovićevo čuveno slavlje","0","",""
"sportklub_3298ca5c67","Kalinić o tuči u Čajetini: Kajem se, ali opet bih isto","0","",""
"sportklub_a12b78db95","Kusturica: Igrao sam uz jake bolove, ali mora se i to nekad!","0","",""
"sportklub_dab6368da5","Kanavaro: Dvostruki bezbednosni standardi prema Uzbekistanu","0","",""
"sportklub_e205c3edfc","Saša Obradović nadomak novog posla","1","",""
"sportklub_f8666f9c9d","Karolina razbila Montreal i došla na pobedu od velikog finala","0","",""
"sportklub_aa157b5cc2","Postignut dogovor: Ćabi Alonso preuzima šampiona sveta","0","",""
"sportklub_098295fa24","Šesti dan: Maratoni i trileri, Pariz će stvoriti novog šampiona!","1","",""
"sportklub_7a7516071a","SP: Slovenija srušila Češku, ubedljive Kanada i Finska","0","",""
"sportklub_b6665ebbb0","Barać nije pomogao Alimpijeviću, pol za Fenerbahče","0","",""
"sportklub_a03e256716","NBA trener godine osvojio „glupo“ priznanje","1","",""
"sportklub_c62db1d60e","Rasel ispred Kimija uzeo pol za sprint u Kanadi","0","",""
"sportklub_ca70bf61c7","Posle 56 godina pronašao sličicu koja mu je nedostajala","1","",""
"sportklub_67ac7dfa5c","(VIDEO) Oproštajni špalir i ovacije za kapitena Real Madrida","1","",""
"sportklub_baca534518","Rusija gostovala u Kairu, Egipat bez Salaha slavio minimalac","0","",""
"sportklub_52b958ed49","0 od 4: Bukajo Saka nikada nije pobedio u finalu koje je igrao","0","",""
"sportklub_89d2a2fd08","Sudija „častio“ BiH? Legenda grmi – čist penal i crveni karton!","1","",""
"sportklub_70a7fb791c","Radonjić posle trilera stigao do tri meč lopte za finale","0","",""
"sportklub_f5a77156ac","Savladao Međedovića, čeka ga Medvedev","0","",""
"sportklub_4588a00d78","Proglašen najbolji mladi igrač Premijer lige, dileme nije bilo","1","",""
"sportklub_7375fedb4b","Eriksen je jutros dobro, a šta o svemu kaže kardiolog Melgard","1","",""
"sportklub_665cff2ef3","Rasim o Mijatu: Hteo je da bude sve i svja, da postoji samo on!","0","",""
"sportklub_f4fe777e62","Kadrovi slavlja: Stanković izveo suprugu i kćerku","0","",""
"sportklub_66e619b3d0","Lukajić o Fajnal-foru KLS: Samo dvojicu u dvorani nisam znao…","1","",""
"sportklub_686b254a95","Navijači Zvezde opet oterali Piksija iz kafića na Marakani","0","",""
"sportklub_ab7e594dae","„Zmajevi“ prezadovoljni bodom: Teško da će nas neko pobediti","0","",""
"sportklub_5d75f99bd7","Infantino: Išao bih autobusom do Teherana po Irance","0","",""
"sportklub_512f937287","Novi snimci haosa u Atini: Specijalci sprečili poteru za Tajrikom","0","",""
"sportklub_00227b9085","Aleks Markes propušta dve trke, ko ga menja?","1","",""
"sportklub_cc5d87978e","Srbija propustila šansu, Letonija je u finalu","0","",""
"sportklub_3bc92af80a","Koko Gof posle spašene meč lopte protiv Ive Jović: Nisam ja Siner","0","",""
"sportklub_b69f3b5009","Budućnost pravi tim za trofej u Evrokupu, za Evroligu…","0","",""
"sportklub_76e8794a66","Kobolijev tajni adut: Koristim isti tuš kao Nadal","1","",""
"sportklub_0a54537625","Veliko pojačanje: Aleksandar Pavlović potpisao za Crvenu zvezdu","0","",""
"sportklub_e34adcad6c","Hamburg i Ženeva: Šok za favorite, uspeh karijere za kvalifikanta","0","",""
"sportklub_7ce86e8cd8","Debakl Monaka: Okobo još štrajkuje, Parizu i derbi i prvo mesto","0","",""
"sportklub_02362bb37b","Veleobrt! Asvel objavio vernost Evroligi","1","",""
"sportklub_cf841cd7cb","Dinamo potvrdio dominaciju, uzeo duplu krunu","0","",""
"sportklub_0715062a9c","NBA će imati novog šampiona, San Antonio srušio Oklahomu","0","",""
"sportklub_4e3458d703","Šestoro povređeno u napadu nožem pred NBA meč i dolazak Trampa","0","",""
"sportklub_d692db68cb","Policija istražuje smrt Brednona Klarka, sumnja i na predoziranje","0","",""
"sportklub_20c048ac96","Budućnost gleda u budućnost, slaže se mozaik…","1","",""
"sportklub_6c7711e595","Alison: Od dolaska Ančelotija, atmosfera se potpuno promenila","0","",""
"sportklub_888b0b8718","Grčevi, masaž, prekid, ali Siner je ponovo u finalu","0","",""
"sportklub_830d98ab24","Partizan imao dobijen meč, pa preživeo dramu za pobedu","0","",""
"sportklub_2b07b64ebd","Legenda optužuje: Olimpijakos je meč počeo sa prednošću sudije","0","",""
"sportklub_64e934dc64","Tomović i Lokomotiva dobro krenuli, ali jači je CSKA!","0","",""
"sportklub_c09f52e930","Ko će pevati večeras? Nikola ili Mario?","1","",""
"sportklub_c7bd698ed0","Može im se: Trener Zvezde ne izlazi pred novinare uoči finala","0","",""
"sportklub_8701d61630","Saopštenje Zvezde: „Zašto je naša zaslužena pobeda poraz sporta?“","1","",""
"sportklub_24217cdd73","Zvezda pronašla dizače u inostranstvu","0","",""
